1239,0515120863
1240,0553279912
1241,0345353145
1242,0553348973
1243,0446516538
1244,0440214041
1245,0679446486
1246,0802116825
1247,0380717972
1248,1561707236
1249,1561706213
1250,0440108268
1251,0440204321
1252,044020562X
1253,0140298479
1254,0671777351
1255,0062500287
1256,0786889020
1257,0688149790
1258,0671519751
1259,0140386645
1260,0345337662
1261,0345351525
1262,0553205587
1263,0449003787
1264,0765345048
1265,0385265700
1266,0140376410
1267,0452281296
1268,1573229326
1269,068483376X
1270,068484270X
1271,0316754315
1272,0385424736
1273,0671617028
1274,0440224772
1275,0871132389
1276,0373245513
1277,0373196504
1278,0380752123
1279,0671543180
1280,0140390839
1281,0821758179
1282,0380896931
1283,0971942315
1284,0553275860
1285,3423105518
1286,0446605239
1287,0553295977
1288,0380470845
1289,0380715309
1290,0553291025
1291,0440162041
1292,0671739778
1293,0679770232
1294,0553130285
1295,0440212723
1296,0061054267
1297,0671016768
1298,0786889047
1299,0380720191
1300,0380898179
1301,0345314247
1302,0671646575
1303,0060955775
1304,0671721720
1305,0671875965
1306,068486780X
1307,0743224574
1308,0671004549
1309,081297106X
1310,0802139256
1311,0553565915
1312,055356160X
1313,0439240700
1314,0345317580
1315,0345335287
1316,0345362276
1317,0373512066
1318,0812505042
1319,0486270718
1320,0140022651
1321,0590629808
1322,0590629778
1323,0671740881
1324,0380570009
1325,0345260627
1326,0345283929
1327,068808527X
1328,0929634063
1329,0898863538
1330,042516540X
1331,0671695304
1332,0515134384
1333,051512463X
1334,0671751174
1335,0590109715
1336,0590629786
1337,0590629794
1338,0439164567
1339,0590448595
1340,0590448323
1341,0590448315
1342,0553295691
1343,0553562754
1344,0515120618
1345,0380812029
1346,1551668424
1347,0553583077
1348,0804119740
1349,0446611107
1350,1551669463
1351,0821772252
1352,0060009241
1353,0380819619
1354,1551668521
1355,0312989202
1356,0451208293
1357,084395051X
1358,1551665964
1359,0843950676
1360,0451208153
1361,0060001453
1362,0060002050
1363,0843951346
1364,1551666766
1365,1551666855
1366,0451208412
1367,0061032093
1368,0312989431
1369,0843952059
1370,0380812975
1371,0345447174
1372,0553583565
1373,0843950803
1374,0553583905
1375,0373292228
1376,0060502312
1377,0743436830
1378,1551668920
1379,0060001445
1380,0451206754
1381,0440236401
1382,038081479X
1383,0843949635
1384,0843949724
1385,0821771205
1386,0312979495
1387,0440235960
1388,0380811065
1389,0440224055
1390,0804110867
1391,0399143335
1392,0441001866
1393,0441000312
1394,0515118249
1395,0312311354
1396,0671743562
1397,0385335830
1398,0743262174
1399,0515130389
1400,080411935X
1401,0142004235
1402,0515135062
1403,0689859376
1404,0140065008
1405,0743412028
1406,0061056774
1407,0425169693
1408,0452269571
1409,051513287X
1410,0618002219
1411,0553576399
1412,0451458370
1413,0887307884
1414,0804108447
1415,0441117732
1416,0886776155
1417,055329461X
1418,055357549X
1419,0060392452
1420,0451455789
1421,0590353403
1422,0312263120
1423,0446532231
1424,0671877143
1425,0886777844
1426,0312243359
1427,0385498802
1428,0394757653
1429,0812579569
1430,0449904628
1431,0449702146
1432,0449703347
1433,0590471570
1434,0449702545
1435,0156005778
1436,1550223968
1437,0312291639
1438,014043187X
1439,0425101452
1440,014018869X
1441,0375505296
1442,0553348981
1443,0671541013
1444,0684874350
1445,0446611212
1446,0316168688
1447,0452264790
1448,0671002384
1449,0425155943
1450,0553240307
1451,0553144286
1452,0440241537
1453,034538475X
1454,0671004247
1455,055327418X
1456,0345419995
1457,0345388674
1458,0451163036
1459,0886777631
1460,0425098648
1461,0425181103
1462,0380718340
1463,0451153553
1464,0142001805
1465,0380014033
1466,0553277839
1467,0375706062
1468,0060981180
1469,0425147622
1470,0451180410
1471,0425143341
1472,0446360856
1473,0312993560
1474,0380400480
1475,1551666685
1476,0778320227
1477,0553582763
1478,0425188809
1479,0425092178
1480,0345384369
1481,034539657X
1482,0020532105
1483,0020519109
1484,0425144429
1485,0345468392
1486,0312305060
1487,0821770594
1488,0446363510
1489,0440206707
1490,0425144569
1491,0451204948
1492,0486290492
1493,0060175966
1494,0399144137
1495,034545104X
1496,0399146431
1497,0312876513
1498,0385482388
1499,0767901266
1500,0679733760
1501,0399141146
1502,0375706771
1503,0451525078
1504,0679722319
1505,0553213601
1506,0679745580
1507,0452260116
1508,0812533550
1509,0020442602
1510,0312978367
1511,0061098019
1512,0425177696
1513,0812517725
1514,0380818191
1515,0316037443
1516,0399138749
1517,1573228745
1518,0451191145
1519,0671510126
1520,0440403278
1521,0060987561
1522,0842314296
1523,0312265867
1524,055328424X
1525,0373250290
1526,0525945172
1527,0312150601
1528,0671899619
1529,0061099694
1530,0446603309
1531,0345302745
1532,0786881852
1533,0440170370
1534,0345413873
1535,0380726262
1536,0590419293
1537,0671896768
1538,0064410129
1539,0553801309
1540,0345334302
1541,0345348176
1542,0440400759
1543,0684874318
1544,037570387X
1545,1559029838
1546,0590414658
1547,0440234948
1548,0671023187
1549,0679746048
1550,0743417720
1551,0446610100
1552,0440216745
1553,0312966970
1554,0345352238
1555,0345334310
1556,0812533666
1557,0679766758
1558,0307100227
1559,0671522728
1560,0816735786
1561,0152017976
1562,0152017984
1563,0394577736
1564,0151104506
1565,0425175006
1566,0345426274
1567,0425186857
1568,0671003518
1569,051512317X
1570,0515114693
1571,0060507403
1572,0425174468
1573,044012929X
1574,0345367421
1575,0380002930
1576,0486280489
1577,0553562967
1578,0446363170
1579,0804110379
1580,0449003183
1581,0449210952
1582,0312971346
1583,0399147101
1584,0449146383
1585,0446603066
1586,0449149374
1587,0140280553
1588,0060958022
1589,0385474016
1590,0380804700
1591,0553210114
1592,0156658992
1593,052594527X
1594,0345338545
1595,0375701044
1596,0316158720
1597,0007154615
1598,0375412824
1599,1558743669
1600,084236661X
1601,059045367X
1602,0590453661
1603,059042761X
1604,0441005764
1605,0553582135
1606,0671034065
1607,0451410777
1608,0399147772
1609,0440237416
1610,0399147284
1611,039914210X
1612,0380730359
1613,0451150635
1614,0880381736
1615,0767907817
1616,0385720106
1617,0553208845
1618,0064400581
1619,0842329218
1620,0684823780
1621,0449219283
1622,0553574965
1623,0440225698
1624,0440221471
1625,0394541545
1626,0440235758
1627,0743216458
1628,0061007129
1629,0886773784
1630,0883657635
1631,0425143325
1632,0425180964
1633,0399148019
1634,0553801589
1635,0743411250
1636,0375700692
1637,0312955510
1638,0451521285
1639,0060502258
1640,0440911710
1641,0395869463
1642,0156806479
1643,0553266055
1644,0802132952
1645,0812552989
1646,038072345X
1647,0671025570
1648,0061020710
1649,0440204887
1650,0345339681
1651,0812572297
1652,0345272579
1653,0385199570
1654,0842321942
1655,0842321934
1656,1562475878
1657,1562475193
1658,0590997262
1659,0590997297
1660,0590762613
1661,0590213040
1662,0439061652
1663,044048474X
1664,0140309578
1665,1584850167
1666,1562470752
1667,1562470043
1668,0590448250
1669,0590386042
1670,0689817215
1671,0553141406
1672,0517580497
1673,1558744630
1674,0316143464
1675,0385336322
1676,0553294385
1677,1558746161
1678,0553583867
1679,0553214225
1680,0553568914
1681,0671721291
1682,0553563521
1683,055357230X
1684,0399142282
1685,0446670626
1686,0812513711
1687,0671004107
1688,0553213539
1689,0425173615
1690,0671683993
1691,0425098680
1692,0553245694
1693,0425168700
1694,0375704906
1695,0020519001
1696,0060973277
1697,0439064872
1698,0679751602
1699,0688127169
1700,0440784743
1701,0812551532
1702,1573247022
1703,0060904453
1704,0671734547
1705,0812580354
1706,1573226106
1707,0553211404
1708,0373263953
1709,0515102652
1710,0312263996
1711,1400032717
1712,0553250515
1713,0374100128
1714,0452283868
1715,0061097314
1716,074325547X
1717,158988003X
1718,1573222453
1719,0140119906
1720,0393308839
1721,0060987049
1722,0571169341
1723,0060504080
1724,0684853701
1725,0684831546
1726,0345404475
1727,0684857820
1728,0449207331
1729,0060092645
1730,0451207378
1731,0061031755
1732,0812551583
1733,0743410653
1734,0684864711
1735,1853811262
1736,037541309X
1737,031224116X
1738,038549565X
1739,0743203399
1740,0140018328
1741,0515100072
1742,0553579606
1743,0553282069
1744,0061013439
1745,0679459596
1746,0553578901
1747,0446605786
1748,0425193896
1749,0345382846
1750,006099486X
1751,068485080X
1752,0684841347
1753,044652087X
1754,0670855030
1755,0517064626
1756,0684810387
1757,0931580439
1758,0440183057
1759,0671769200
1760,0884042642
1761,0671250671
1762,0553067966
1763,0553212141
1764,0743200985
1765,0425118703
1766,0811802981
1767,0486415910
1768,0380792737
1769,0446604763
1770,0060516283
1771,0553109839
1772,0140296409
1773,0451192613
1774,0451138481
1775,0670891576
1776,0140259112
1777,0375401598
1778,0684802988
1779,0061000043
1780,0380699176
1781,0151006725
1782,0525946241
1783,0394751043
1784,0553263579
1785,0553289411
1786,0553258559
1787,0394717406
1788,0060011912
1789,044661064X
1790,0553211803
1791,1551666839
1792,0805060200
1793,0312872402
1794,0312872399
1795,0765342987
1796,0451456726
1797,0451456718
1798,0451456734
1799,0571154913
1800,0446530522
1801,0330327917
1802,0786004886
1803,0060092963
1804,0060517611
1805,0425192695
1806,0440241286
1807,002026478X
1808,0345447840
1809,0312977360
1810,034541103X
1811,0553569791
1812,038000772X
1813,044661193X
1814,0446401617
1815,0345428196
1816,0821767747
1817,0446512923
1818,0440419468
1819,0446359866
1820,0446602612
1821,0446612790
1822,0446606383
1823,0553213148
1824,0380725584
1825,0679401032
1826,0394580567
1827,0394571029
1828,0440128994
1829,0446365505
1830,002542730X
1831,0804111898
1832,0451203895
1833,0345308999
1834,0345309006
1835,0553272535
1836,0445406488
1837,0451209710
1838,0449219631
1839,0425181464
1840,0449212858
1841,0451458125
1842,0553213377
1843,067150987X
1844,0345347951
1845,0553142046
1846,0786889527
1847,0671721380
1848,0446356018
1849,067174139X
1850,0399136487
1851,039480001X
1852,0345273303
1853,0446365661
1854,0440201101
1855,1857022424
1856,068484477X
1857,0393317552
1858,0684853515
1859,0375504397
1860,0452283205
1861,0316779237
1862,0385421982
1863,0393040135
1864,0679402470
1865,0875421180
1866,055308013X
1867,0451139739
1868,038072975X
1869,014006690X
1870,0060975210
1871,0374521352
1872,0316085251
1873,0451185560
1874,0553250531
